preamble,stimulus,is_correct,subject
" What genre of Sikh literature is denoted by the term janam-sakhis? (A) Spiritual narratives (B) Redemption narratives (C) Birth narratives (D) Theological narratives. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"Pure Land Buddhism belongs to which school? (A) Vajrayana (B) Theravada (C) Mahavira (D) Mahayana. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" Which Jaina group only allows women to lead a life of semi-renunciation? (A) Svetambara (B) Digambara (C) Jina (D) Agama. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"What is the most important prayer in Judaism? (A) The Sefirot (B) Deuteronomy (C) The Shema (D) The Decalogue. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" The socio-political alliance between the kshatriyas and the shramanas was rooted in their shared opposition to which of the following? (A) Legalistic asceticism (B) Bhakti devotionals (C) Brahminic orthodoxy (D) Unorthodox practices. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" Which early battle led to the conversion of Mecca? (A) The Battle of Uhud (B) The Battle of Camel (C) The Battle of Badr (D) The Battle of the Trench. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" What interior discipline must be adopted to achieve spiritual liberation within Sikhism? (A) Meditating on the sacred hymns (B) Remembering that death is inevitable (C) Remembering the Divine Name (D) Meditating on the goodness of the created world. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" During Japan's occupation of Korea (1910-1945), which of the following was imposed upon the Koreans? (A) Buddhism (B) Christianity (C) Daoism (D) Confucianism. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
"What is the meaning of the Punjabi word ""Sikh""? (A) Faithful (B) Devotee (C) Enlightened (D) Disciple. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" Which of the following shuns politics? (A) The Songs of the South (B) The Duke of Zhou (C) The sages of the Zhuangzi (D) The Confucian ""sage kings"". Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"What does the Hebrew word mashiach mean? (A) God (B) Prophet (C) The line of David (D) Anointed one. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
"According to Jaina traditions, what does the term ajiva mean? (A) Soul (B) Sound (C) Non-soul (D) Non-matter. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" In the Japanese Zen tradition, what is zazen? (A) A collection of statues (B) Veneration of ancestors (C) Funeral rituals (D) Seated meditation. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" What is a central component of tantric Buddhism? (A) Asceticism (B) Sexual union (C) Bodily pleasure (D) Music. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" How does the Egyptian composition Ludul Bel Nemequi (""I will praise the Lord of wisdom) portray Marduk? (A) Loving and forgiving (B) Judging and vengeful (C) Wrathful and merciful (D) Transcendent and immanent. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" After the Bar Kochba revolt, where were the two main centres for Jewish development? (A) Babylonia and Europe (B) Palestine and Babylonia (C) Palestine and Spain (D) Spain and France. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" In addition to Jainism, which other tradition began as a world-renouncing movement? (A) Hinduism (B) Judaism (C) Buddhism (D) Islam. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"According to Hindu tradition, which age are we in currently? (A) Maha yuga (B) Kali yuga (C) Krita yuga (D) Satya yuga. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" In the Zoroastrian tradition, the term Gathas refers to which of the following? (A) Laws (B) Hymns (C) Ethics (D) Myths. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida? (A) Tendai (B) Pure Land (C) Shingon (D) Soto Zen. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" According to Hindu tradition, who is considered to be the ideal wife? (A) Rama (B) Kali (C) Sita (D) Durga. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"Who is the woman mystic who exemplified the all-consuming love of the divine? (A) Rumi (B) Fatimah (C) Rabi'a (D) Khadija. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" Who is the eighth-century CE female poet worshipped throughout many South Indian temples dedicated to Vishnu? (A) Devi (B) Ganga (C) Andal (D) Kali. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" Who is associated with the stigmata and preaching to birds? (A) Paul of Tarsus (B) Francis of Assisi (C) Clare of Assisi (D) John of the Cross. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" In his final work, Laws, Plato shifted from cosmology to which of the following issues? (A) Epistemology (B) Religion (C) Aesthetics (D) Morality. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" Which Christian denomination promotes a stripped-down Christianity? (A) Greek Orthodox (B) Roman Catholic (C) Quakers (D) Puritans. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" Rome claimed that their bishop (pope) was the director successor of which leader? (A) Paul (B) Peter (C) Jesus (D) Matthew. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"When was the current Dalai Lama born? (A) 2000 (B) 1965 (C) 1975 (D) 1935. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" According to Jaina traditions, who were the caityavasis? (A) Householders who supported renouncers (B) Orthodox interpreters of the scriptures (C) Temple-dwelling renouncers (D) Women ascetics who lived in communities. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"Zhuangzi describes a state as ziran, which means which of the following? (A) Thoughtfulness (B) Non-action (C) Meditation (D) Spontaneity. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" The mudras, which are an important feature of Buddhist art, are also known as what? (A) saints (B) hand gestures (C) religious clothing (D) temples. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" The Maccabean Revolt is associated with which ruler? (A) Julius Caesar (B) Alexander the Great (C) Antiochus IV Epiphanes (D) Cyrus of Persia. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" How old was Guru Nanak when he started to preach the message of the divine Name? (A) 40 (B) 30 (C) 33 (D) 52. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"The widely adored Egyptian goddess Hathor was depicted as which of the following? (A) Serpent (B) Cow (C) Eagle (D) Cheetah. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"What does the phrase Guru-Panth mean within the Sikh traditions? (A) Scripture (B) Worship (C) Apprenticeship (D) Community. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" After what event did the Rabbinical period begin within Judaism? (A) Construction of the Second Temple (B) The Christianization of the Roman Empire (C) Destruction of the Second Temple (D) The emergence of Islam. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"Which monk developed Pure Land Buddhism as we know it today? (A) Genshin (B) Dogen (C) Shinran (D) Honen. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
"Which is the largest Muslim country in the world with more than 200 million adherents? (A) Pakistan (B) Indonesia (C) Iraq (D) Turkey. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"Which pope promoted the cults of St. Peter and St. Paul to bolster authority in Rome? (A) Augustine (B) Athanasius (C) Gregory (D) Francis. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"Which of the following does the term ""Arhats"" refer to? (A) Worthy ones (B) Saintly ones (C) Enlightened being (D) Sages. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"Which Guru was martyred when he refused to embrace Islam? (A) Guru Ram Das (B) Guru Gobind Singh (C) Guru Har Rai (D) Guru Tegh Bahadur. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" Which Guru donned the two swords symbolling temporal and spiritual authority? (A) Guru Nanak (B) Guru Arjan (C) Guru Ram Das (D) Guru Hargobind. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" Where is the key to liberation found within Sikhism? (A) In the community (B) In faith in God (C) In ascetic renunciation (D) In the life of the householder. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
"Which is one of the most fundamental themes of Japanese culture and civilization? (A) Humans can align themselves with life energy through worship of kami (B) God is eternal and merciful to those who offer worship (C) Justice will be the final outcome in the next world (D) Power and force are the most divine attributes. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" Which goddess is worshipped during the festival of Divali? (A) Durga (B) Kali (C) Mahavira (D) Sri Lakshmi. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach? (A) China (B) Goguryeo (C) Silla (D) Joseon. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" To whom is the Yoga Sutras attributed? (A) Madhva (B) Patanjali (C) Ramanuja (D) Aryabhatta. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" Which of the following does NOT describe the Ka'ba? (A) It is a haram. (B) It was built by Abraham. (C) It was visited by Moses. (D) It is a square building.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"Which elephant-headed Hindu deity is often described as the most beloved? (A) Parvati (B) Vishnu (C) Sita (D) Ganesha. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
"Sacred literature originated with which of the following jina? (A) Sri Lakshmi (B) Mahavira (C) Rsabha (D) Nanak. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" Who is the author of Admonitions for Women? (A) Laozi (B) Ban Zhao (C) Menicus (D) Liu Xiang. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"How many female renouncers were under the tutelage of Chandanbala? (A) 12,000 (B) 36,000 (C) 24,000 (D) 7,000. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"According to the Sikh tradition, the Mul Mantar illuminates the nature of what? (A) The gurus (B) The community (C) Ultimate Reality (D) Sikh worship. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" What term refers the divine order as an ell-embracing higher principle in Sikhism? (A) Sansar (B) Hukam (C) Mantar (D) Karam. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" How many books are in the New Testament? (A) 30 (B) 29 (C) 47 (D) 27. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
"Which form of Buddhism focuses on social engagement that attracts lay participation? (A) Zen Buddhism (B) Humanistic Buddhism (C) Chan Buddhism (D) Pure Land Buddhism. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" What was one of the distinctive beliefs or practices of the southerners (Digambara)? (A) They worshipped exclusively outside of the temple (B) They included women within the ranks of the leadership (C) They believed that the omniscient Jina must eat and sleep (D) They believed that nakedness was an elemental expression of non-attachment. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
"The central prayer in Jainism is known by which of the following names? (A) The Liberation Mantra (B) Ahimsa (C) Namokar Mantra (D) Archaryas. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"When did the first Jaina temples appear? (A) Second century CE (B) Fifth century BCE (C) Eighteenth century CE (D) Fifth century CE. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
"How many Jinas have appeared during our age? (A) 7 (B) 24 (C) 42 (D) 13. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"The title Dalai Lama means which of the following? (A) Ocean of Love (B) Lover of Wisdom (C) Stillness of Love (D) Ocean of Wisdom. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
"Who accompanies Vishnu in many of his incarnations as his consort, and is known as the goddess of good fortune? (A) Parvati (B) Sita (C) Sri (Lakshmi) (D) Sarasvati. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"What is bhakti often translated as? (A) Gods (B) Yoga (C) Religion (D) Devotion. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" Which Hindu god or goddess is speech incarnate, the power of the word, and the mother of the Vedas? (A) Vishnu (B) Ganesha (C) Sarasvati (D) Indra. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" What is the name of the Jewish prayer used for mourning since the Middle Ages? (A) The Shema (B) The K'nesset (C) The Kaddish (D) The Kippah. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"Krishna and Rama are incarnations of which Hindu god? (A) Shiva (B) Vishnu (C) Brahma (D) Ganesha. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" The kshatriyas is the caste name assigned to which group? (A) Priests (B) Rulers, warriors (C) Servants (D) Merchants. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"When was the Old Babylonian version of Gilgamesh modified into the standard version? (A) Toward the end of the first millennium BCE (B) Towards the middle of the first millennium BCE (C) Toward the middle of the second millennium BCE (D) Toward the end of the second millennium BCE. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" What is the meaning ofsamyak jnanawithin the Jaina traditions? (A) Correct knowledge (B) Correct intiution (C) Correct practice (D) Correct belief. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" What type of Buddhist organization is the Bodu Bala Sena? (A) Ecumenical organization in India (B) Activist and militant organization in Sri Lanka (C) Modern organization in the United States (D) Peacekeeping organization in Japan. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"Which mystic believed that evil was a distortion that reveals divine love more clearly? (A) Catherine of Siena (B) Teresa of Avila (C) Julian of Norwich (D) John of the Cross. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"In the Jaina traditions ""bad karma"" is known by which of the following terms? (A) Punya (B) Paap (C) Pudgala (D) Akash. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" During what Japanese festival do the spirits of deceased family members return to receive ritual offerings of food made by their loved ones? (A) Mikoshi (B) Obon (C) Omizutori (D) Tanabata. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"What does ""Mahavira"" mean? (A) ""Master"" (B) ""The Lesser One"" (C) ""Great Hero"" (D) ""Mendicant"". Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" What does the Tripitaka mean? (A) Three gems (B) Three baskets (C) Three bodhisattvas (D) Three buddhas. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"Where is the largest network of Confucian shrines in the world? (A) Indonesia (B) China (C) Singapore (D) Korea. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" Ghosa, Apala and Lopamurda, all named in the early Vedas, are which of the following? (A) Female princesses (B) Female poets (C) Female warriors (D) Female goddesses. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" What is the title for the religious and administrative leaders who succeeded the Prophet? (A) Rasul (B) Nabi (C) Mahdi (D) Caliph. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
"Which of the following is NOT included in the Islamic understanding of jurisprudence? (A) Consensus (B) Personal reasoning (C) Interpretation (D) Divine inspiration. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
"Why is Mahavira a significant person in the Jaina traditions? (A) He is the first of the ascetic prophets (B) He is the most learned of the ascetic prophets (C) He is the last of the ascetic prophets. (D) He is the most holy of the ascetic prophets. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" The Tibetan Book of the Dead is also known as which of the following? (A) Bardo Ngawang (B) Bardo Gyaltsen (C) Bardo Chogye (D) Bardo Thodol. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes? (A) Holi (B) Diwali (C) Navaratri (D) Deepavali. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
"What hours are set aside as the ambrosial hours for the Sikhs? (A) 5–7 a.m. (B) 3–6 a.m. (C) 9–11 p.m. (D) 3–6 p.m.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" Self-sacrifice is an important theme for which Buddhist thinker? (A) The Dalai Lama (B) Thich Nhat Hanh (C) Daisetsu T. Suzuki (D) Shaku Soyen. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" How many times a day is the Fatihah recited? (A) Exactly 17 (B) At least 17 (C) At least 13 (D) Exactly 24. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""? (A) Reformed (B) Conservative (C) Reconstructionism (D) Orthodox. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" What is the term used to describe the ""pure"" as an order of loyal Sikhs bound together? (A) Rahit (B) Panj Kakke (C) Khalsa (D) Shabad. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"Who is the founder of Sikhism? (A) Guru Gobind Singh (B) Guru Kabir (C) Guru Nanak (D) Guru Hargobind. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"Which term is usually associated with women in Hindu traditions? (A) Polluted (B) Auspiciousness (C) Ideal (D) Kind. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"What is another name for Enuma Elish? (A) Epic of Destruction (B) Epic of Egypt (C) Epic of Creation (D) Epic of Origins. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" What was the most important female-centered festival in cities throughout Greece? (A) Oracle Days (B) Thesmophoria (C) Isthmian Games (D) Feast of Athrodite. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"Speaking in tongues is a feature of which Christian denomination? (A) Evangelicalism (B) Pentecostalism (C) Pietism (D) Fundamentalism. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" Charism can be defined as which of the following? (A) An oil (B) Prophecy (C) Authority (D) A spiritual gift. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" In Islam, what is the qiblah? (A) Almsgiving (B) Direction of prayer (C) Pilgrimage (D) Revelation. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"In Tendai Buddhism, what does the term honji mean? (A) Trace (B) Original ground (C) Manifestation (D) True sign. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" What is the name of a recent revivalist movement in Turkey led by Fetullah Gülen? (A) Nation of Islam (B) Muslim Brotherhood (C) Hizmet (D) Sufism. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"For whom are the Hindu Vedas most significant? (A) Kshatriyas (B) Shiva (C) Brahmins (D) Yogis. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" According to the Korean foundation myth, who transformed into a human in order to father Dangun? (A) Hwanin (B) Hwanung (C) Joseon (D) Yi. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" In Buddhism, what are ordained women known as? (A) Bhikshus (B) Bhikshunis (C) The Sangha (D) Arhats. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" What is the name of the most authoritative Kabbalah text? (A) Gemarah (B) Zohar (C) Midrash (D) Septuagint. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" Which Confucian philosopher is described as a mystic due to his focus on qi (or ch'i)? (A) Dao (B) Mencius (C) Xunzi (D) Confucius. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" Which of the following does the Qur'an permit? (A) Honor Killing (B) Polygyny (C) Stoning (D) Adultery. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" Which is the main form of Buddhism in Sri Lanka? (A) Mahayana (B) Pure Land (C) Zen (D) Theravada. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" Which leader is known for spreading the dharma of non-violence? (A) Ngo Dinh Diem (B) Ashoka (C) The Dalai Lama (D) Siddhartha. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"What are the two sacraments that all Christians celebrate? (A) Baptism and Ordination (B) Eucharist and Marriage (C) Eucharist and Confession (D) Baptism and Eucharist. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
"What is the most important festival for Sikhs? (A) Holi (B) Divali (C) Hola Mahalla (D) Baisakhi Day. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" Who declared Muhammad a prophet? (A) Khadijah (B) Waraqah (C) Gabriel (D) Abu Bakr. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"The Jataka tales are a collection of which genre of stories? (A) Life stories (B) Birth stories (C) Warrior stories (D) Hero stories. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" Which of the following is the timespan for Japan's closure to Christianity and Europe? (A) 1749-1945 (B) 1052-1616 (C) 1641-1853 (D) 1517-1870. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
" In Yiddish, what is the word for covenant? (A) Haggadah (B) Halakhah (C) Bris (D) Brit. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"According to the Sumerian King List, where does kingship come from? (A) Through initiation into the mystery cults (B) By military victories (C) Direct lineage of ancestors (D) Descends from heaven. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
"What is the name of the Hindu community associated with environmental activism? (A) Puranas (B) Rajasthan (C) Jambho (D) Bishnoi. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" Which bodhisattva is known for conducting the souls of dead children to salvation? (A) Guan-yin (B) Kannon (C) Amitabha (D) Ojizo-sama. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" The Gospel of John is associated with which theological concept? (A) Incarnation (B) All of the above (C) Logos of God (D) Jesus as messiah and saviour. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
"Which god supplanted the earlier Mesopotamian supreme god Enil? (A) Horus (B) Inanna (C) Isis (D) Marduk. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
"Which of the following movements was founded by Mordechai Kaplan? (A) Liberal Judaism (B) Reform Judaism (C) Reconstructionist Judaism (D) Conservative Judaism. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"When was the State of Israel established? (A) 1947 (B) 1945 (C) 1949 (D) 1948. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
" Icons are a main feature of which church? (A) Anglican (B) Catholic (C) Orthodox (D) Lutheran. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
"The first of the Four Noble Truths teaches which of the following cannot be escaped? (A) Pride (B) Suffering (C) Hatred (D) Fate. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,world_religions
" The Continental Reformation started in what year? (A) 1545 (B) 1492 (C) 1705 (D) 1517. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",D,world_religions
"The minimalism of Haiku is said to be derived from which tradition? (A) Shinto (B) Pure Land Buddhism (C) Zen Buddhism (D) Confucianism. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,world_religions
