preamble,stimulus,is_correct,subject
"Which movie popularized the phrase ""You talkin' to me? (A) Taxi Driver (B) Ghost Busters (C) Joker (D) Groundhog Day. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery? (A) Excessive fluid use (B) Excessive thinning of the fluid (C) A grayish, milky fluid (D) A noisy relief valve. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What animal represents the year 2000 on the Chinese calendar? (A) rabbit (B) tiger (C) dragon (D) monkey. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of the following is part of a farm combine? (A) Conditioner (B) Seed plate (C) Beater (D) Furrow opener. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"According to legend in what country are you most likely to meet a leprechaun? (A) Poland (B) Greenland (C) Ireland (D) Scotland. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"During which of the following processes within the hydrologic cycle do water molecules absorb energy? (A) Evaporation from the ocean surface (B) Formation of ice from water (C) Formation of a cloud from water vapor (D) Runoff along the land surface. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What French city is home to a famous international film festival each spring? (A) Cannes (B) Marseille (C) Dijon (D) Lyon. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What do you call three consecutive strikes in bowling? (A) yahtzee (B) mulligan (C) turkey (D) ace. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of the boys on the TV show 'My Three Sons' is adopted? (A) Mike (B) Chip (C) Ernie (D) Robbie. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of these horror films spawned the most sequels? (A) Friday the 13th' (B) Scream' (C) Jaws' (D) Halloween'. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What is the name of the female character played by comedian Flip Wilson on his 1970s TV show? (A) Miss Jackie (B) Geraldine Jones (C) Elizabeth Sanford (D) Gladys Knight. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What kind of animal is a peregrine? (A) moose (B) bird (C) cat (D) fish. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What part of the human body does a gastroenterologist examine? (A) Stomach (B) Brain (C) Skeleton (D) Nose. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination? (A) Black (B) Blue (C) Green (D) Red. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Meat should be kept frozen at what temperature in degrees Fahrenheit? (A) 0 degrees or below (B) between 10 and 20 degrees (C) between 20 and 30 degrees (D) just below 32 degrees. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What kind of animal is cartoon character Tennessee Tuxedo? (A) penguin (B) cat (C) skunk (D) walrus. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What US president is mentioned by name in the opening theme song of TV's 'All in the Family'? (A) Calvin Coolidge (B) Herbert Hoover (C) Harry Truman (D) Richard Nixon. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What is the heaviest confirmed noble gas? (A) Radon (B) Xenon (C) Argon (D) Krypton. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution? (A) 6 mol (B) 1 mol (C) 2 mol (D) 3 mol. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Who led the 1831 slave insurrection in SouthamptonVirginia? (A) John Brown (B) Dred Scott (C) Nat Turner (D) Harriet Tubman. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"For what purpose would you use an awl? (A) to make holes (B) to shoot ducks (C) to polish floors (D) to weigh fruit. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of these bones is located in the wrist? (A) Patella (B) Carpals (C) Humerus (D) Coccyx. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What do you call a young cow? (A) mare (B) lamb (C) calf (D) kid. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of these is an Italian Design firm? (A) Escada (B) Ghost (C) Fendi (D) Mainbocher. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Operant conditioning would be most useful for (A) increasing on-task behavior in the classroom (B) determining whether a toddler is securely attached (C) measuring a dependent variable (D) preventing anterograde amnesia. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of these countries was not a member of the Axis alliance during World War II? (A) Germany (B) Spain (C) Italy (D) Japan. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"The demand for labor is called derived demand because it is (A) inversely related to the wage rate (B) dependent on the demand for the final product that the labor is used to produce (C) dependent on the availability of capital goods (D) directly related to the marginal utility of working. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following actions is most important before removing the blade from a gas-powered lawn mower? (A) Adjusting the wheels to their highest level (B) Removing the spark plug (C) Emptying the gas tank (D) Removing the air filter. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward? (A) Lift (B) Thrust (C) Drag (D) Weight. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following heavenly bodies have never had a spacecraft landed on it? (A) Venus (B) Jupiter (C) Mars (D) The Moon. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"The labor force primarily consists of all (A) employed workers under the age of 16 (B) persons classified as unemployed or employed (C) persons who are employed as full-time workers (D) unemployed, employed, and discouraged workers. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following is an example of persuasive speech? (A) A professor's lecture on the structure of the heart (B) A company president's yearly sales report (C) A campaign manager's introduction of a mayoral candidate (D) A tour guide's discussion of an art museum installation. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What is the name of the POW camp where 'Hogan's Heroes' are held? (A) Alcatraz 17 (B) Stalag 13 (C) Devil's Island (D) Leavenworth. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which value is the most reasonable estimate of the volume of air an adult breathes in one day? (A) 100 liters (B) 1,000 liters (C) 10,000 liters (D) 100,000 liters. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What is a Dutch oven? (A) a kettle pot (B) a toaster oven (C) a microwave (D) a sauna. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What does it mean to work 'probono'? (A) work overtime (B) work as your own boss (C) work without pay (D) not work at all. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What is the largest animal ever to live on Earth? (A) giant squid (B) woolly mammoth (C) blue whale (D) Tyrannosaurus. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of these is not a Hindudeity? (A) Shiva (B) Vishnu (C) Sanskrit (D) Brahma. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What kind of angle is formed where two perpendicular lines meet? (A) obtuse (B) right (C) acute (D) invisible. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"The nineteenth-century photographic process used to create a daguerreotype was notable for its (A) quick exposure time (B) capacity to be reproduced multiple times (C) ability to capture sharp detail (D) use of paper negatives. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of (A) an oligopoly (B) a pure monopoly (C) monopolistic competition (D) pure competition. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"In traditional English puppet shows who is married to the character Punch? (A) Debbie (B) Victoria (C) Judy (D) Barbara. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"In what sport do athletes compete for the Walker Cup? (A) golf (B) cricket (C) tennis (D) squash. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"A pita is a type of what? (A) Fresh Fruit (B) French tart (C) flat bread (D) fried bean dip. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What is the oldest permanent European settlement in the United States? (A) Plymouth Massachusetts (B) St Augustine Florida (C) Newport News Virginia (D) Charlotte North Carolina. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following? (A) The amount of the Moon's surface that is in Earth's shadow (B) The amount of the illuminated side of the Moon that can be seen from Earth (C) The part of the Moon that faces Earth as the Moon rotates on its axis (D) The tilt of the Moon on its axis. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades? (A) Mathematics (B) Music (C) Theology (D) Law. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of the following is not a flavor of Ben & Jerry's Ice Cream? (A) Wavy Gravy (B) Cutie Patootie (C) Bovinity Divinity (D) Chubby Hubby. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following terms refers to the use of distortion to create the illusion of an object extending into space? (A) Cantilevering (B) Contrapposto (C) Foreshortening (D) Sfumato. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"How much energy do Americans waste each year by throwing out the unused ice in their drinks? (A) 6*10^8 J (B) 6*10^14 J (C) 6*10^11 J (D) 6*10^17 J. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Who wrote 'A Tale of Two Cities'? (A) Nathaniel Hawthorne (B) Washington Irving (C) Charles Dickens (D) Mark Twain. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What is your astrological sign if you were born on Halloween? (A) Scorpio (B) Capricorn (C) Libra (D) Cancer. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"In an adult human how long is the large intestine? (A) five feet (B) one foot (C) twelve feet (D) twenty feet. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"The purpose of an amicus curiae brief is to (A) influence the outcome of a Supreme Court case (B) explain the reasoning of a Supreme Court decision (C) request a writ of habeas corpus from the Supreme Court (D) order a party to comply with a Supreme Court decision. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What are the names of the two primary M&M's spokes-candies? (A) Red and Yellow (B) Peanut and Plain (C) Mort and Marty (D) They don't have names. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"The accumulation of stress along the boundaries of lithospheric plates results in which of the following? (A) Earthquakes (B) Magnetic reversals (C) Hurricanes (D) Increased deposition of deep-sea sediments. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"In bowling how many pins must you knock down to get a strike? (A) zero (B) 10 (C) 8 (D) 12. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges? (A) Triangle (B) Circle (C) Hexagon (D) Rectangle. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What kind of item is a ginsu? (A) radio (B) knife (C) toothbrush (D) martial arts weapon. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of these words is a synonym for 'perambulate'? (A) kiss (B) shout (C) stroll (D) heal. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students? (A) Paraphrasing ideas (B) Spelling words correctly (C) Expressing speech in print (D) Capitalizing proper nouns. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What's the third letter of the Greek alphabet? (A) delta (B) phi (C) gamma (D) theta. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found? (A) The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface. (B) The water table would be found at sea level. (C) The water table would be found at an elevation lower than 550 feet above sea level but above sea level. (D) The water table would intersect with the land surface at the top of the hill, forming a spring.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Before he went into coaching Phil Jackson played for which of the following NBA teams? (A) Boston Celtics (B) New York Knicks (C) Los Angeles Lakers (D) Philadelphia 76ers. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain? (A) 6*10^5 W (B) 6*10^3 W (C) 6*10^7 W (D) 6*10^11 W. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"People are supposed to drive on the left-hand side of the road in which country? (A) France (B) England (C) Italy (D) Germany. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"In the famous ballet 'The Nutcracker' who does the hero defeat? (A) Sugar Plum Fairy (B) Rat King (C) Snow Queen (D) Marzipan. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"An airplane's black box is usually what color? (A) black (B) white (C) orange (D) purple. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of these sentences is written in the subjunctive? (A) I am not your man (B) I wish I were your man (C) Your man is where? (D) Wherefore art your man?. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of the following terms refers to the process of using thick applications of paint? (A) Impasto (B) Scumbling (C) Alla prima (D) Frottage. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What was Richard Nixon's middle name? (A) Michael (B) Milhous (C) Mortimer (D) Matthew. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"In what country did Pokemon originate? (A) France (B) Japan (C) Hungary (D) Canada. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What important food crop is grown in fields called paddies? (A) wheat (B) rice (C) rye (D) corn. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"A triad on a color wheel can be described as (A) three analogous colors (B) three colors of equal value (C) three colors equally spaced apart (D) a complementary set. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of these famous baseball figures was once acquitted at court-martial for insubordination? (A) Abner Doubleday (B) Jackie Robinson (C) Ty Cobb (D) Billy Martin. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following best describes an effect of the green revolution in the 1960s? (A) Increased varieties of each crop planted (B) Decreased use of mechanization (C) Increased use of fertilizers (D) Decreased use of pesticides. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"In what forest did Robin Hood live? (A) Black Forest (B) Sherwood Forest (C) Petrified Forest (D) Nottingham Forest. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"If a piece of music is in 'common time' how many quarter notes are there per measure? (A) one (B) five (C) four (D) ten. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of these countries does not participate in NAFTA? (A) United States (B) Guatemala (C) Canada (D) Mexico. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who (A) were living in the areas still in rebellion (B) were serving in the Union armies (C) were living in the border states (D) had escaped to Northern states. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues? (A) Caryatids (B) Telamones (C) Kouroi (D) Discoboloi. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"In 1978 who became the youngest jockey ever to win horse racing's triple crown? (A) Jerry Bailey (B) Willie Shoemaker (C) Steve Cauthen (D) Pasquale Devito. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What does the Latin phrase 'e pluribus unum' mean? (A) What a crazy life (B) In God we trust (C) from many one (D) for the greater good. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"In the United States what is the first day of spring? (A) 21-Feb (B) 21-Apr (C) 21-Mar (D) 21-May. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of the following is an example of a concurrent power? (A) The printing and coining of money (B) The power to declare war (C) The levying of taxes (D) The process of naturalization. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of these animals shares its name with a luxury car? (A) yak (B) gazelle (C) jaguar (D) sloth. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Who were the Know-Nothings? (A) a political party (B) a '60's comedy troupe (C) computer designers (D) a spy ring. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of the following poses the greatest safety risk while being heated in a school laboratory? (A) Mercury(II) oxide (B) A mixture of iron and sulfur (C) Sodium chloride (D) Copper(II) sulfate hydrate. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Who is the star of the TV show 'Everybody Loves Raymond'? (A) Ray Liotta (B) Ray Romano (C) Ray Parker Jr (D) Sugar Ray Leonard. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"In what sport do you find 'steel cage' matches? (A) pro wrestling (B) boxing (C) fencing (D) college basketball. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of the following best helps explain why volcanoes tend to form along subduction zones? (A) Two plates pull away from each other, and magma oozes out. (B) The friction resulting from the collision of two continents causes rock to melt. (C) Rock material carried deep below Earth's surface results in material melting and rising to the surface. (D) There is a row of hot spots at these boundaries.. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"How many sides does a rhombus have? (A) 4 (B) 6 (C) 8 (D) 10. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree (A) I and II only (B) I only (C) II only (D) I , II , III , and IV. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"From whom does the Lutheran Church get its name? (A) Martin Luther King Jr (B) Luther Vandross (C) Martin Luther (D) Lex Luthor. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What is the only metal that is a liquid at normal atmospheric pressure and temperature? (A) lead (B) mercury (C) antimony (D) uranium. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust? (A) Studies of the speeds and travel paths of seismic waves passing through Earth (B) Measurement of the intensity and fluctuations of Earth's magnetic field (C) Examination of flowing lava (D) Collection of samples from deep boreholes drilled into Earth. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"When the production of a good generates negative externalities, the private market will (A) underproduce the good relative to the socially optimal level of output (B) overproduce the good relative to the socially optimal level of output (C) compensate the third parties harmed by the negative externality (D) charge lower than the market equilibrium price to compensate for the externality. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following? (A) Discouraged people who have given up looking for jobs (B) New entrants to the labor market (C) People who are laid off and are looking for new jobs (D) Full-time students looking for part-time jobs. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"Which fast food chain used the advertising slogan 'Where's the beef?' (A) Wendy's (B) Kentucky Fried Chicken (C) Burger King (D) McDonald's. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"What city is known as 'the rubber capital of the world'? (A) Omaha Nebraska (B) Rockford Illinois (C) Akron Ohio (D) Grand Rapids Michigan. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What was the first American college to become coeducational? (A) Dartmouth College (B) Oberlin College (C) Grinnell College (D) Antioch College. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",B,miscellaneous
"What color is Uncle Sam's goatee? (A) brown (B) black (C) white (D) dishwater blond. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"According to a famous line from the existentialist play 'No Exit' what is hell? (A) other people (B) oneself (C) little made (D) large hued in green and blue. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements? (A) New England Puritanism (B) Transcendentalism (C) Harlem Renaissance (D) Naturalism. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What is the 7-Eleven company's trademarked name for its super-large sodas? (A) Big Gulp (B) Big Slurp (C) Big Drink (D) Big Sip. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"The sport of judo comes from what Asian country? (A) Japan (B) Vietnam (C) Laos (D) Philippines. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"The demand for which of the following products is likely to be the most elastic? (A) Water (B) Bread (C) Pork (D) Salt. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What country is the rock group U2 from? (A) England (B) Belgium (C) Ireland (D) Germany. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Elephant tusks are made of what material? (A) Coral (B) Bone (C) Ivory (D) Calcium. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"What city did the Beatles originally call home? (A) London (B) Leeds (C) Liverpool (D) Manchester. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
"Which of these is not one of the three branches of the US government? (A) Parliamentary (B) Judicial (C) Executive (D) Legislative. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",A,miscellaneous
"In British currency how many pence make a pound? (A) 10 (B) 500 (C) 100 (D) 1000. Of the answer choices above, the best answer choice is (","['A', 'B', 'C', 'D']",C,miscellaneous
